T002_self_TPL,T002_other_TPL,T002_self_TPL_open,T002_other_TPL_open,T002_self_TPL_closed,T002_other_TPL_closed,T002_self_TP,T002_other_TP,T002_self_PL,T002_other_PL,T002_self_T,T002_other_T,T002_self_P,T002_other_P,T002_self_L,T002_other_L,T002_self_TP_closed,T002_other_TP_closed,T002_self_PL_closed,T002_other_PL_closed,T002_self_T_closed,T002_other_T_closed,T002_self_P_closed,T002_other_P_closed,T002_self_L_closed,T002_other_L_closed,T002_self_TP_open,T002_other_TP_open,T002_self_PL_open,T002_other_PL_open,T002_self_T_open,T002_other_T_open,T002_self_P_open,T002_other_P_open,T002_self_L_open,T002_other_L_open,P082_self_TPL,P082_other_TPL,P082_self_TPL_open,P082_other_TPL_open,P082_self_TPL_closed,P082_other_TPL_closed,P082_self_TP,P082_other_TP,P082_self_PL,P082_other_PL,P082_self_T,P082_other_T,P082_self_P,P082_other_P,P082_self_L,P082_other_L,P082_self_TP_closed,P082_other_TP_closed,P082_self_PL_closed,P082_other_PL_closed,P082_self_T_closed,P082_other_T_closed,P082_self_P_closed,P082_other_P_closed,P082_self_L_closed,P082_other_L_closed,P082_self_TP_open,P082_other_TP_open,P082_self_PL_open,P082_other_PL_open,P082_self_T_open,P082_other_T_open,P082_self_P_open,P082_other_P_open,P082_self_L_open,P082_other_L_open,P084_self_TPL,P084_other_TPL,P084_self_TPL_open,P084_other_TPL_open,P084_self_TPL_closed,P084_other_TPL_closed,P084_self_TP,P084_other_TP,P084_self_PL,P084_other_PL,P084_self_T,P084_other_T,P084_self_P,P084_other_P,P084_self_L,P084_other_L,P084_self_TP_closed,P084_other_TP_closed,P084_self_PL_closed,P084_other_PL_closed,P084_self_T_closed,P084_other_T_closed,P084_self_P_closed,P084_other_P_closed,P084_self_L_closed,P084_other_L_closed,P084_self_TP_open,P084_other_TP_open,P084_self_PL_open,P084_other_PL_open,P084_self_T_open,P084_other_T_open,P084_self_P_open,P084_other_P_open,P084_self_L_open,P084_other_L_open,P073_self_TPL,P073_other_TPL,P073_self_TPL_open,P073_other_TPL_open,P073_self_TPL_closed,P073_other_TPL_closed,P073_self_TP,P073_other_TP,P073_self_PL,P073_other_PL,P073_self_T,P073_other_T,P073_self_P,P073_other_P,P073_self_L,P073_other_L,P073_self_TP_closed,P073_other_TP_closed,P073_self_PL_closed,P073_other_PL_closed,P073_self_T_closed,P073_other_T_closed,P073_self_P_closed,P073_other_P_closed,P073_self_L_closed,P073_other_L_closed,P073_self_TP_open,P073_other_TP_open,P073_self_PL_open,P073_other_PL_open,P073_self_T_open,P073_other_T_open,P073_self_P_open,P073_other_P_open,P073_self_L_open,P073_other_L_open,P099_self_TPL,P099_other_TPL,P099_self_TPL_open,P099_other_TPL_open,P099_self_TPL_closed,P099_other_TPL_closed,P099_self_TP,P099_other_TP,P099_self_PL,P099_other_PL,P099_self_T,P099_other_T,P099_self_P,P099_other_P,P099_self_L,P099_other_L,P099_self_TP_closed,P099_other_TP_closed,P099_self_PL_closed,P099_other_PL_closed,P099_self_T_closed,P099_other_T_closed,P099_self_P_closed,P099_other_P_closed,P099_self_L_closed,P099_other_L_closed,P099_self_TP_open,P099_other_TP_open,P099_self_PL_open,P099_other_PL_open,P099_self_T_open,P099_other_T_open,P099_self_P_open,P099_other_P_open,P099_self_L_open,P099_other_L_open
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.03453453453453453,0.11764705882352941,0.015625,0.09090909090909091,0.047619047619047616,0.10810810810810811,0.03453453453453453,0.07894736842105263,0.03453453453453453,0.11764705882352941,0.037655971479500894,0.25,0.10833333333333334,0.09090909090909091,0.04007056451612903,0.14285714285714285,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.2,0.08809523809523809,0.1111111111111111,0.058823529411764705,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.11764705882352941,0.015625,0.5,0.14166666666666666,0.11764705882352941,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
